"Cód Transacción","Cód Transacción","Descripción Transacción","Artículo","Descripción Artículo","Planta","Desc. Planta","Cód. Configuración","Dirección","Cantidad","UdM","Dirección Paralela","Ctd Paralela","UdM Paralela","Ubicación","Almacén","Cajón","Fila","Nivel","Caja","Nº Lote","Nº Serie","Cód. Condición","Desc. Cód. Condición","Nº R/D/R","Nº Rev","Fecha Caducidad","Ref Orden 1","Ref Orden 2","Ref Orden 3","Ref Orden 4","Tipo Orden","Coste","Coste Inventario","Coste Total","Creado","Hora Creación","Nota","Realizado Por","Fecha Aplicada","Incl en Art Agr por Periodo","Incl.Valor Agreg. por Per.","Devol/Deshec","Propiedad","Propietario","Nombre Propietario","Propiedad Previo","Propietario Previo","Nombre Propietario Previo","Cód. Programa","Descripción de Programa","Cód Proyecto","Nombre Proyecto","Cód Subproyecto","Descripción Subproyecto","Cód Actividad","Descripción Actividad","Secuencia Actividad","Tiene Errores Contab","Tiene Contab Trasnferidas","Cód Inf Trans Inv","Fecha Aplicada Fecha Modificación","Fecha Aplicada Modificada por Usuario"
"2,026,269","WOISS","Emitir para Orden de Trabajo","P02.006.LJ0015","LIJA DE AGUA 180","05M-O","TERMOPICHINCHA M-O","*","-","1","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","01/01/2999","3280","*","","29","Orden Trabajo","0.37","0.37","0.37","12/04/2017","15:27:56","","VTIXE","12/04/2017","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","319984","",""
"2,027,005","INTSHIP","Consumo para Solic.Material","P05.037.PS0015","PISTOLA DE IMPACTO MANDO 3/4""","05M-O","TERMOPICHINCHA M-O","*","-","1","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","","233212","1","1","1","Solicitud Material","1,190.16","1,190.16","1,190.16","13/04/2017","10:45:27","INT","VTIXE","13/04/2017","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","320102","",""
"2,027,006","INTSHIP","Consumo para Solic.Material","P02.073.CH0001","CHISPERO","05M-O","TERMOPICHINCHA M-O","*","-","1","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","","233212","2","1","1","Solicitud Material","1.12","1.12","1.12","13/04/2017","10:45:27","INT","VTIXE","13/04/2017","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","320102","",""
"2,027,007","INTSHIP","Consumo para Solic.Material","P02.013.LI0001","LINTERNA DE MANO RECARGABLE, 800 LUMENES LED, ROTACION 135 °,MANOS LIBRES  M12","05M-O","TERMOPICHINCHA M-O","*","-","1","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","","","*","1","","233212","3","1","1","Solicitud Material","203.11","203.11","203.11","13/04/2017","10:45:28","INT","VTIXE","13/04/2017","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","320102","",""
"2,027,009","INTSHIP","Consumo para Solic.Material","P05.014.LL0421","LLAVE HEXAGONAL (ALLEN) 3/4""","05M-O","TERMOPICHINCHA M-O","*","-","4","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","","","*","1","","233212","4","1","1","Solicitud Material","7.39","29.55","29.55","13/04/2017","10:45:28","INT","VTIXE","13/04/2017","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","320102","",""
"2,027,787","INTSHIP","Consumo para Solic.Material","P13.007.PH0002","PAPEL HIGIENICO JUMBO 250 MTS- ROLLO","05M-O","TERMOPICHINCHA M-O","*","-","5","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","","233345","1","1","1","Solicitud Material","2.3","11.48","11.48","14/04/2017","8:50:51","INT","VTIXE","14/04/2017","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","320218","",""
"2,027,788","INTSHIP","Consumo para Solic.Material","P13.017.SA0001","SACO DE YUTE","05M-O","TERMOPICHINCHA M-O","*","-","4","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","01/01/2999","233345","2","1","1","Solicitud Material","1.23","4.92","4.92","14/04/2017","8:50:51","INT","VTIXE","14/04/2017","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","320218","",""
"2,027,789","INTSHIP","Consumo para Solic.Material","P13.017.FN0009","FUNDA DE BASURA, GRANDE INDUSTRIAL","05M-O","TERMOPICHINCHA M-O","*","-","20","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","","233345","3","1","1","Solicitud Material","0.27","5.48","5.48","14/04/2017","8:50:51","INT","VTIXE","14/04/2017","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","320218","",""
"2,027,790","INTSHIP","Consumo para Solic.Material","P13.007.TL0001","TOALLA DE MANOS DISPENSADA","05M-O","TERMOPICHINCHA M-O","*","-","2","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","","233345","4","1","1","Solicitud Material","1.84","3.67","3.67","14/04/2017","8:50:51","INT","VTIXE","14/04/2017","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","320218","",""
"2,027,791","INTSHIP","Consumo para Solic.Material","P13.010.LA0003","LAVAVAJILLA.","05M-O","TERMOPICHINCHA M-O","*","-","1","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","","","*","1","","233345","5","1","1","Solicitud Material","2.26","2.26","2.26","14/04/2017","8:50:52","INT","VTIXE","14/04/2017","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","320218","",""
"2,027,792","INTSHIP","Consumo para Solic.Material","P13.015.VL0001","FIBRA LIMPIADORA (VILEDA) 100 X 150MM","05M-O","TERMOPICHINCHA M-O","*","-","1","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","","233345","6","1","1","Solicitud Material","3.86","3.86","3.86","14/04/2017","8:50:52","INT","VTIXE","14/04/2017","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","320218","",""
"2,027,793","INTSHIP","Consumo para Solic.Material","P13.007.JB0001","JABON LIQUIDO","05M-O","TERMOPICHINCHA M-O","*","-","1","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","","233345","7","1","1","Solicitud Material","7.12","7.12","7.12","14/04/2017","8:50:52","INT","VTIXE","14/04/2017","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","320218","",""
"2,027,797","INTSHIP","Consumo para Solic.Material","P12.015.CI0003","CINTA C/AMARILLO PARA ETIQUETADORA","05M-O","TERMOPICHINCHA M-O","*","-","1","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","","233346","1","1","1","Solicitud Material","46.54","46.54","46.54","14/04/2017","9:02:41","INT","VTIXE","14/04/2017","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","320220","",""
"2,027,798","INTSHIP","Consumo para Solic.Material","P12.015.CB0001","CINTA DE EMBALAJE- CAFE","05M-O","TERMOPICHINCHA M-O","*","-","1","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","01/01/2999","233346","2","1","1","Solicitud Material","0.84","0.84","0.84","14/04/2017","9:02:42","INT","VTIXE","14/04/2017","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","320220","",""
"2,027,799","INTSHIP","Consumo para Solic.Material","P13.015.VL0001","FIBRA LIMPIADORA (VILEDA) 100 X 150MM","05M-O","TERMOPICHINCHA M-O","*","-","2","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","","233346","3","1","1","Solicitud Material","3.86","7.71","7.71","14/04/2017","9:02:42","INT","VTIXE","14/04/2017","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","320220","",""
"2,027,800","INTSHIP","Consumo para Solic.Material","P02.003.FI0327","FILTRO DE POLIPROPILENO CONTRA PARTICULAS SOLIDAS Y LIQUIDAS CON NEBLINAS ACEITOSAS CON APROBACION NIOSH R95, ACORDE A NORMA 42CFR84, PRESENTACION (10 UNIDADES)","05M-O","TERMOPICHINCHA M-O","*","-","4","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","","","*","1","","233346","4","1","1","Solicitud Material","2.4","9.61","9.61","14/04/2017","9:02:42","INT","VTIXE","14/04/2017","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","320220","",""
"2,027,801","INTSHIP","Consumo para Solic.Material","P12.011.MR0014","MARCADOR PARA METALES","05M-O","TERMOPICHINCHA M-O","*","-","1","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","","233346","5","1","1","Solicitud Material","7.73","7.73","7.73","14/04/2017","9:02:42","INT","VTIXE","14/04/2017","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","320220","",""
"2,027,802","INTSHIP","Consumo para Solic.Material","P13.017.FN0009","FUNDA DE BASURA, GRANDE INDUSTRIAL","05M-O","TERMOPICHINCHA M-O","*","-","2","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","","233346","6","1","1","Solicitud Material","0.27","0.55","0.55","14/04/2017","9:02:42","INT","VTIXE","14/04/2017","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","320220","",""
"2,027,806","INTSHIP","Consumo para Solic.Material","P13.015.VL0001","FIBRA LIMPIADORA (VILEDA) 100 X 150MM","05M-O","TERMOPICHINCHA M-O","*","-","2","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","","233348","1","1","1","Solicitud Material","3.86","7.71","7.71","14/04/2017","9:11:24","INT","VTIXE","14/04/2017","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","320222","",""
"2,027,807","INTSHIP","Consumo para Solic.Material","P13.017.SA0001","SACO DE YUTE","05M-O","TERMOPICHINCHA M-O","*","-","1","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","01/01/2999","233348","2","1","1","Solicitud Material","1.23","1.23","1.23","14/04/2017","9:11:24","INT","VTIXE","14/04/2017","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","320222","",""
"2,027,808","INTSHIP","Consumo para Solic.Material","P13.004.EB0002","ESCOBA PLASTICA","05M-O","TERMOPICHINCHA M-O","*","-","1","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","","233348","3","1","1","Solicitud Material","2.51","2.51","2.51","14/04/2017","9:11:24","INT","VTIXE","14/04/2017","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","320222","",""
"2,018,968","INTSHIP","Consumo para Solic.Material","P12.015.CB0001","CINTA DE EMBALAJE- CAFE","05M-O","TERMOPICHINCHA M-O","*","-","3","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","01/01/2999","232067","7","1","1","Solicitud Material","0.84","2.52","2.52","04/04/2017","15:08:01","INT","VTIXE","04/04/2017","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","318683","",""
"2,018,969","INTSHIP","Consumo para Solic.Material","P12.002.ES0001","ESFEROGRAFICO AZUL","05M-O","TERMOPICHINCHA M-O","*","-","2","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","01/01/2999","232067","8","1","1","Solicitud Material","0.15","0.31","0.31","04/04/2017","15:08:01","INT","VTIXE","04/04/2017","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","318683","",""
"2,020,753","ARRIVAL","Recepción de Orden de Compra","P08.001.AL0022","ACEITE REGAL OIL 32 PARA TURBINA","05M-O","TERMOPICHINCHA M-O","*","+","660","GALON","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","","","*","1","","P100046239","1","1","1","Orden Compra","9.9","6,531.1","6,531.1","06/04/2017","11:19:52","","VTIXE","03/04/2017","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","318976","06/04/2017 11:19:53","VTIXE"
"2,020,760","ARRIVAL","Recepción de Orden de Compra","P02.025.CI0018","CIRCUITO INTEGRADO NTE 9946","05M-O","TERMOPICHINCHA M-O","*","+","13","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","","P100046212","1","1","1","Orden Compra","26.57","345.45","345.45","06/04/2017","11:28:58","","VTIXE","03/04/2017","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","318981","06/04/2017 11:28:58","VTIXE"
"2,020,777","ARRIVAL","Recepción de Orden de Compra","P05.013.HE0537","RIMA EXPANDIBLE REGULABLE DE 23.75 A 27 MM","05M-O","TERMOPICHINCHA M-O","*","+","2","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","","","*","1","","P100046168","1","1","1","Orden Compra","259.56","519.11","519.11","06/04/2017","11:33:28","","VTIXE","03/04/2017","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","318983","06/04/2017 11:33:28","VTIXE"
"2,020,778","ARRIVAL","Recepción de Orden de Compra","P05.037.PS0015","PISTOLA DE IMPACTO MANDO 3/4""","05M-O","TERMOPICHINCHA M-O","*","+","1","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","","P100046168","2","1","1","Orden Compra","1,190.16","1,190.16","1,190.16","06/04/2017","11:33:29","","VTIXE","03/04/2017","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","318983","06/04/2017 11:33:29","VTIXE"
"2,020,779","ARRIVAL","Recepción de Orden de Compra","P05.037.PS0018","PISTOLA DE IMPACTO MANDO 1/2""","05M-O","TERMOPICHINCHA M-O","*","+","1","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","","","*","1","","P100046168","3","1","1","Orden Compra","545.83","545.83","545.83","06/04/2017","11:33:29","","VTIXE","03/04/2017","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","318983","06/04/2017 11:33:29","VTIXE"
"2,020,780","ARRIVAL","Recepción de Orden de Compra","P02.026.AC0033","ACOPLE RAPIDO DE 1/2""  MACHO Y HEMBRA","05M-O","TERMOPICHINCHA M-O","*","+","5","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","01/01/2999","P100046168","4","1","1","Orden Compra","40.38","201.89","201.89","06/04/2017","11:33:29","","VTIXE","03/04/2017","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","318983","06/04/2017 11:33:29","VTIXE"
"2,020,784","ARRIVAL","Recepción de Orden de Compra","P05.038.CT0011","CAUTIN 30 W 110V, TIPO LAPIZ","05M-O","TERMOPICHINCHA M-O","*","+","5","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","","","*","1","","P100046174","1","1","1","Orden Compra","12.41","62.07","62.07","06/04/2017","11:38:28","","VTIXE","03/04/2017","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","318985","06/04/2017 11:38:28","VTIXE"
"2,020,785","ARRIVAL","Recepción de Orden de Compra","P05.038.CT0012","CAUTIN 40 W 110V, TIPO LAPIZ","05M-O","TERMOPICHINCHA M-O","*","+","5","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","","","*","1","","P100046174","2","1","1","Orden Compra","12.41","62.07","62.07","06/04/2017","11:38:28","","VTIXE","03/04/2017","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","318985","06/04/2017 11:38:28","VTIXE"
"2,020,828","ARRIVAL","Recepción de Orden de Compra","P02.004.EM1032","EMPAQUE DE TEFLON CORDON CUADRADO 1""","05M-O","TERMOPICHINCHA M-O","*","+","5","LIBRAS","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","","","*","1","","P100046213","1","1","1","Orden Compra","93.64","468.19","468.19","06/04/2017","11:54:02","","VTIXE","03/04/2017","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","318988","06/04/2017 11:54:02","VTIXE"
"2,020,829","ARRIVAL","Recepción de Orden de Compra","P02.004.EM1033","EMPAQUE DE TEFLON CORDON CUADRADO 1/4""","05M-O","TERMOPICHINCHA M-O","*","+","10","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","","","*","1","","P100046213","2","1","1","Orden Compra","107.72","1,077.19","1,077.19","06/04/2017","11:54:02","","VTIXE","03/04/2017","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","318988","06/04/2017 11:54:02","VTIXE"
"2,020,830","ARRIVAL","Recepción de Orden de Compra","P02.004.EM1034","EMPAQUE DE TEFLON CORDON CUADRADO 3/16""","05M-O","TERMOPICHINCHA M-O","*","+","2","LIBRAS","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","","","*","1","","P100046213","3","1","1","Orden Compra","112.34","224.67","224.67","06/04/2017","11:54:02","","VTIXE","03/04/2017","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","318988","06/04/2017 11:54:02","VTIXE"
"2,020,831","ARRIVAL","Recepción de Orden de Compra","P03.002.LC0030","BELZONA CERAMICO (S)  METAL","05M-O","TERMOPICHINCHA M-O","*","+","3","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","","","*","1","","P100046213","4","1","1","Orden Compra","303.8","911.4","911.4","06/04/2017","11:54:02","","VTIXE","03/04/2017","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","318988","06/04/2017 11:54:03","VTIXE"
"2,020,832","ARRIVAL","Recepción de Orden de Compra","P03.002.LC0029","BELZONA 1111 - KIT.","05M-O","TERMOPICHINCHA M-O","*","+","1","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","","","*","1","","P100046213","5","1","1","Orden Compra","430.52","430.52","430.52","06/04/2017","11:54:03","","VTIXE","03/04/2017","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","318988","06/04/2017 11:54:03","VTIXE"
"2,020,833","ARRIVAL","Recepción de Orden de Compra","P02.006.CE0022","CEPILLO DE ACERO 2"" PARA TUBO DE CALDERO","05M-O","TERMOPICHINCHA M-O","*","+","8","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","","P100046213","7","1","1","Orden Compra","48.12","384.96","384.96","06/04/2017","11:54:03","","VTIXE","03/04/2017","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","318988","06/04/2017 11:54:03","VTIXE"
"2,020,834","ARRIVAL","Recepción de Orden de Compra","P02.006.CE0046","CEPILLO DE ACERO 5/8"" PARA LIMPIAR TUBOS","05M-O","TERMOPICHINCHA M-O","*","+","15","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","","","*","1","","P100046213","8","1","1","Orden Compra","20.62","309.34","309.34","06/04/2017","11:54:03","","VTIXE","03/04/2017","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","318988","06/04/2017 11:54:04","VTIXE"
"2,020,836","ARRIVAL","Recepción de Orden de Compra","P02.006.CE0052","CEPILLO DE ACERO ESCOBILLONES DOBLES DE 2"" PARA LIMPIAR TUBOS","05M-O","TERMOPICHINCHA M-O","*","+","6","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","","","*","1","","P100046213","9","1","1","Orden Compra","49.02","294.12","294.12","06/04/2017","11:54:04","","VTIXE","03/04/2017","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","318988","06/04/2017 11:54:04","VTIXE"
"2,020,838","ARRIVAL","Recepción de Orden de Compra","P02.006.CE0053","CEPILLO CIRCULAR DE ACERO CABEZA DE 1 1/2""","05M-O","TERMOPICHINCHA M-O","*","+","14","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","","","*","1","","P100046213","10","1","1","Orden Compra","28.5","399","399","06/04/2017","11:54:04","","VTIXE","03/04/2017","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","318988","06/04/2017 11:54:04","VTIXE"
"2,020,853","ARRIVAL","Recepción de Orden de Compra","P02.026.TB0268","TUBO CUADRADO HN 2"" X 2MM X 6MTS","05M-O","TERMOPICHINCHA M-O","*","+","14","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","","","*","1","","P100046205","1","1","1","Orden Compra","28.5","399","399","06/04/2017","11:57:24","","VTIXE","05/04/2017","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","318989","06/04/2017 11:57:24","VTIXE"
"2,020,856","ARRIVAL","Recepción de Orden de Compra","P02.010.AN0070","ANGULO HN 2"" X 2"" X 3MM X 6M","05M-O","TERMOPICHINCHA M-O","*","+","5","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","","","*","1","","P100046205","2","1","1","Orden Compra","22.8","114","114","06/04/2017","11:57:25","","VTIXE","05/04/2017","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","318989","06/04/2017 11:57:25","VTIXE"
"2,020,857","ARRIVAL","Recepción de Orden de Compra","P02.001.GA0010","GARRUCHA MOVIL DE 6""","05M-O","TERMOPICHINCHA M-O","*","+","4","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","","P100046204","1","1","1","Orden Compra","24.28","97.13","97.13","06/04/2017","12:00:59","","VTIXE","05/04/2017","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","318990","06/04/2017 12:00:59","VTIXE"
"2,020,858","ARRIVAL","Recepción de Orden de Compra","P02.001.GA0009","GARRUCHA FIJA DE 6""","05M-O","TERMOPICHINCHA M-O","*","+","4","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","","P100046204","2","1","1","Orden Compra","19.89","79.57","79.57","06/04/2017","12:00:59","","VTIXE","05/04/2017","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","318990","06/04/2017 12:00:59","VTIXE"
"2,020,859","ARRIVAL","Recepción de Orden de Compra","02.054.AC0008","EJE ACERO DE TRANSMISION DE 1-1/4""","05M-O","TERMOPICHINCHA M-O","*","+","15","kg","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","","P100046204","3","1","1","Orden Compra","2.39","35.91","35.91","06/04/2017","12:01:00","","VTIXE","05/04/2017","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","318990","06/04/2017 12:01:00","VTIXE"
"2,020,860","ARRIVAL","Recepción de Orden de Compra","P03.018.PG0050","LOCTITE 515 DE 50 ML","05M-O","TERMOPICHINCHA M-O","*","+","30","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","","","*","1","","P100046204","4","1","1","Orden Compra","32.76","982.91","982.91","06/04/2017","12:01:00","","VTIXE","05/04/2017","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","318990","06/04/2017 12:01:00","VTIXE"
"2,020,861","ARRIVAL","Recepción de Orden de Compra","P02.006.BR0174","BROCA COBALTO 20 MM MANDO 16","05M-O","TERMOPICHINCHA M-O","*","+","2","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","","","*","1","","P100046167","1","1","1","Orden Compra","59.11","118.22","118.22","06/04/2017","12:04:02","","VTIXE","05/04/2017","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","318991","06/04/2017 12:04:02","VTIXE"
"2,020,862","ARRIVAL","Recepción de Orden de Compra","P02.006.BR0159","BROCA DE COBALTO 22 MM MANDO 17","05M-O","TERMOPICHINCHA M-O","*","+","2","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","","","*","1","","P100046167","2","1","1","Orden Compra","67.19","134.38","134.38","06/04/2017","12:04:02","","VTIXE","05/04/2017","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","318991","06/04/2017 12:04:02","VTIXE"
"2,020,863","ARRIVAL","Recepción de Orden de Compra","P05.015.BR0052","BROCA DE COBALTO 24 MM MANDO 18","05M-O","TERMOPICHINCHA M-O","*","+","2","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","","","*","1","","P100046167","3","1","1","Orden Compra","78.38","156.75","156.75","06/04/2017","12:04:03","","VTIXE","05/04/2017","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","318991","06/04/2017 12:04:03","VTIXE"
"1,986,121","INVM-IN","Transferencia Interna - Recepción","P02.042.IN0006","INVERSOR DE FRECUENCIA   2624-007","05M-O","TERMOPICHINCHA M-O","*","+","1","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","","","*","1","","","","","","","1,356.43","1,356.43","1,356.43","23/02/2017","16:27:32","","RCALVA","23/02/2017","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","","",""
"2,021,619","INTSHIP","Consumo para Solic.Material","P02.013.LI0001","LINTERNA DE MANO RECARGABLE, 800 LUMENES LED, ROTACION 135 °,MANOS LIBRES  M12","05M-O","TERMOPICHINCHA M-O","*","-","1","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","","","*","1","","232399","1","1","1","Solicitud Material","203.11","203.11","203.11","07/04/2017","10:49:58","INT","VTIXE","07/04/2017","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","319175","",""
