"Cód Transacción","Cód Transacción","Descripción Transacción","Artículo","Descripción Artículo","Planta","Desc. Planta","Cód. Configuración","Dirección","Cantidad","UdM","Dirección Paralela","Ctd Paralela","UdM Paralela","Ubicación","Almacén","Cajón","Fila","Nivel","Caja","Nº Lote","Nº Serie","Cód. Condición","Desc. Cód. Condición","Nº R/D/R","Nº Rev","Fecha Caducidad","Ref Orden 1","Ref Orden 2","Ref Orden 3","Ref Orden 4","Tipo Orden","Coste","Coste Inventario","Coste Total","Creado","Hora Creación","Nota","Realizado Por","Fecha Aplicada","Incl en Art Agr por Periodo","Incl.Valor Agreg. por Per.","Devol/Deshec","Propiedad","Propietario","Nombre Propietario","Propiedad Previo","Propietario Previo","Nombre Propietario Previo","Cód. Programa","Descripción de Programa","Cód Proyecto","Nombre Proyecto","Cód Subproyecto","Descripción Subproyecto","Cód Actividad","Descripción Actividad","Secuencia Actividad","Tiene Errores Contab","Tiene Contab Trasnferidas","Cód Inf Trans Inv","Fecha Aplicada Fecha Modificación","Fecha Aplicada Modificada por Usuario"
"541,617","INTSHIP","Consumo para Solic.Material","P13.007.PH0002","PAPEL HIGIENICO JUMBO 250 MTS- ROLLO","05M-O","TERMOPICHINCHA M-O","*","-","8","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","01/01/2999","59654","4","1","1","Solicitud Material","2.4","19.23","19.23","01/10/2013","8:12:29","INT","VTIXE","27/09/2013","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","82533","01/10/2013 8:13:03","VTIXE"
"541,618","INTSHIP","Consumo para Solic.Material","P02.002.CA0010","CAUCHO, SAPO PARA TANQUE DE INODORO","05M-O","TERMOPICHINCHA M-O","*","-","1","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","01/01/2999","59654","5","1","1","Solicitud Material","1.24","1.24","1.24","01/10/2013","8:12:29","INT","VTIXE","27/09/2013","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","82533","01/10/2013 8:13:03","VTIXE"
"541,619","INTSHIP","Consumo para Solic.Material","P16.002.SU0010","LAVAVAJILLA","05M-O","TERMOPICHINCHA M-O","*","-","1","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","","59654","6","1","1","Solicitud Material","2.2","2.2","2.2","01/10/2013","8:12:29","INT","VTIXE","27/09/2013","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","82533","01/10/2013 8:13:03","VTIXE"
"541,629","INTSHIP","Consumo para Solic.Material","P14.008.PA0006","PROTECTOR AUDITIVO C/CORDON Y ESTUCHE","05M-O","TERMOPICHINCHA M-O","*","-","4","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","01/01/2999","59655","1","1","1","Solicitud Material","2.24","8.96","8.96","01/10/2013","8:26:06","INT","VTIXE","27/09/2013","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","82535","01/10/2013 8:26:34","VTIXE"
"541,630","INTSHIP","Consumo para Solic.Material","P14.006.GN0008","GUANTE DE HILO CON PUNTOS DE NEOPRENO","05M-O","TERMOPICHINCHA M-O","*","-","4","PAR","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","01/01/2999","59655","2","1","1","Solicitud Material","1.73","6.93","6.93","01/10/2013","8:26:06","INT","VTIXE","27/09/2013","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","82535","01/10/2013 8:26:35","VTIXE"
"541,631","INTSHIP","Consumo para Solic.Material","P14.008.PA0004","TAPONES AUDITIVOS DESECHABLES","05M-O","TERMOPICHINCHA M-O","*","-","2","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","01/01/2999","59655","3","1","1","Solicitud Material","0.23","0.45","0.45","01/10/2013","8:26:06","INT","VTIXE","27/09/2013","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","82535","01/10/2013 8:26:35","VTIXE"
"541,632","INTSHIP","Consumo para Solic.Material","P14.006.GU0008","GUANTE DE NITRILO","05M-O","TERMOPICHINCHA M-O","*","-","5","PAR","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","01/01/2999","59655","4","1","1","Solicitud Material","3.39","16.97","16.97","01/10/2013","8:26:06","INT","VTIXE","27/09/2013","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","82535","01/10/2013 8:26:35","VTIXE"
"541,633","INTSHIP","Consumo para Solic.Material","P14.004.OV0010","OVEROL IMPERMEABLE CON CAPUCHA PARA ACIDOS","05M-O","TERMOPICHINCHA M-O","*","-","1","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","","59655","5","1","1","Solicitud Material","15.86","15.86","15.86","01/10/2013","8:26:06","INT","VTIXE","27/09/2013","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","82535","01/10/2013 8:26:35","VTIXE"
"541,634","INTSHIP","Consumo para Solic.Material","P03.008.LI0004","LIMPIADOR DE MANOS HAND CLEANER  - TARRO","05M-O","TERMOPICHINCHA M-O","*","-","1","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","01/01/2999","59655","6","1","1","Solicitud Material","1.08","1.08","1.08","01/10/2013","8:26:07","INT","VTIXE","27/09/2013","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","82535","01/10/2013 8:26:35","VTIXE"
"543,419","INTSHIP","Consumo para Solic.Material","P07.001.DS0002","DIESEL-2","05M-O","TERMOPICHINCHA M-O","*","-","56,462","GALON","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","","","*","1","","59857","1","1","1","Solicitud Material","0.92","51,872.68","51,872.68","02/10/2013","9:18:55","INT","VTIXE","30/09/2013","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","82825","02/10/2013 9:19:19","VTIXE"
"543,420","INTSHIP","Consumo para Solic.Material","P09.002.QM0001","INHIBIDOR DE CORROSION PARA SISTEMAS DE ENFRIAMIENTO CERRADO (NALCOOL 2000)","05M-O","TERMOPICHINCHA M-O","*","-","10","kg","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","","59857","2","1","1","Solicitud Material","3.53","35.28","35.28","02/10/2013","9:18:55","INT","VTIXE","30/09/2013","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","82825","02/10/2013 9:19:19","VTIXE"
"543,433","INTSHIP","Consumo para Solic.Material","P07.001.DS0002","DIESEL-2","05M-O","TERMOPICHINCHA M-O","*","-","486,066","GALON","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","","","*","1","","59861","1","1","1","Solicitud Material","0.92","446,557.75","446,557.75","02/10/2013","9:21:05","INT","VTIXE","30/09/2013","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","82850","02/10/2013 10:48:58","VTIXE"
"543,434","INTSHIP","Consumo para Solic.Material","P08.001.AL0002","ACEITE TEXACO REGAL OIL 32- TANQUE DE 55 GALONES","05M-O","TERMOPICHINCHA M-O","*","-","1","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","01/01/2999","59861","2","1","1","Solicitud Material","731.7","731.7","731.7","02/10/2013","9:21:05","INT","VTIXE","30/09/2013","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","82850","02/10/2013 10:48:58","VTIXE"
"543,435","INTSHIP","Consumo para Solic.Material","P09.002.QM0001","INHIBIDOR DE CORROSION PARA SISTEMAS DE ENFRIAMIENTO CERRADO (NALCOOL 2000)","05M-O","TERMOPICHINCHA M-O","*","-","10","kg","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","","59861","3","1","1","Solicitud Material","3.53","35.28","35.28","02/10/2013","9:21:06","INT","VTIXE","30/09/2013","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","82850","02/10/2013 10:48:58","VTIXE"
"551,204","ARRIVAL","Recepción de Orden de Compra","P07.001.DS0002","DIESEL-2","05M-O","TERMOPICHINCHA M-O","*","+","9,824","GALON","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","","","*","1","","P100018770","1","1","25","Orden Compra","0.92","9,025.49","9,025.49","10/10/2013","7:57:32","","VTIXE","08/10/2013","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","83988","10/10/2013 7:57:32","VTIXE"
"551,208","ARRIVAL","Recepción de Orden de Compra","P07.001.DS0002","DIESEL-2","05M-O","TERMOPICHINCHA M-O","*","+","9,824","GALON","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","","","*","1","","P100018770","1","1","26","Orden Compra","0.92","9,025.49","9,025.49","10/10/2013","8:00:38","","VTIXE","08/10/2013","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","83991","10/10/2013 8:00:38","VTIXE"
"551,221","ARRIVAL","Recepción de Orden de Compra","P07.001.DS0002","DIESEL-2","05M-O","TERMOPICHINCHA M-O","*","+","9,824","GALON","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","","","*","1","","P100018770","1","1","27","Orden Compra","0.92","9,025.49","9,025.49","10/10/2013","8:03:07","","VTIXE","08/10/2013","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","83993","10/10/2013 8:03:07","VTIXE"
"551,226","ARRIVAL","Recepción de Orden de Compra","P07.001.DS0002","DIESEL-2","05M-O","TERMOPICHINCHA M-O","*","+","9,824","GALON","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","","","*","1","","P100018770","1","1","28","Orden Compra","0.92","9,025.49","9,025.49","10/10/2013","8:07:10","","VTIXE","08/10/2013","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","83995","10/10/2013 8:07:10","VTIXE"
"551,230","ARRIVAL","Recepción de Orden de Compra","P07.001.DS0002","DIESEL-2","05M-O","TERMOPICHINCHA M-O","*","+","9,824","GALON","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","","","*","1","","P100018770","1","1","29","Orden Compra","0.92","9,025.49","9,025.49","10/10/2013","8:10:53","","VTIXE","08/10/2013","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","83997","10/10/2013 8:10:53","VTIXE"
"551,242","ARRIVAL","Recepción de Orden de Compra","P07.001.DS0002","DIESEL-2","05M-O","TERMOPICHINCHA M-O","*","+","9,814","GALON","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","","","*","1","","P100018770","1","1","30","Orden Compra","0.92","9,016.3","9,016.3","10/10/2013","8:17:28","","VTIXE","08/10/2013","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","84001","10/10/2013 8:17:28","VTIXE"
"551,246","ARRIVAL","Recepción de Orden de Compra","P07.001.DS0002","DIESEL-2","05M-O","TERMOPICHINCHA M-O","*","+","9,814","GALON","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","","","*","1","","P100018770","1","1","31","Orden Compra","0.92","9,016.3","9,016.3","10/10/2013","8:19:59","","VTIXE","09/10/2013","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","84003","10/10/2013 8:19:59","VTIXE"
"551,250","ARRIVAL","Recepción de Orden de Compra","P07.001.DS0002","DIESEL-2","05M-O","TERMOPICHINCHA M-O","*","+","9,814","GALON","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","","","*","1","","P100018770","1","1","32","Orden Compra","0.92","9,016.3","9,016.3","10/10/2013","8:22:15","","VTIXE","09/10/2013","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","84006","10/10/2013 8:22:15","VTIXE"
"553,075","ARRIVAL","Recepción de Orden de Compra","P07.001.DS0002","DIESEL-2","05M-O","TERMOPICHINCHA M-O","*","+","9,814","GALON","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","","","*","1","","P100018770","1","1","48","Orden Compra","0.92","9,016.3","9,016.3","14/10/2013","9:49:40","","VTIXE","12/10/2013","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","84229","14/10/2013 9:49:40","VTIXE"
"553,078","ARRIVAL","Recepción de Orden de Compra","P07.001.DS0002","DIESEL-2","05M-O","TERMOPICHINCHA M-O","*","+","9,814","GALON","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","","","*","1","","P100018770","1","1","49","Orden Compra","0.92","9,016.3","9,016.3","14/10/2013","9:52:13","","VTIXE","12/10/2013","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","84231","14/10/2013 9:52:13","VTIXE"
"553,079","ARRIVAL","Recepción de Orden de Compra","P07.001.DS0002","DIESEL-2","05M-O","TERMOPICHINCHA M-O","*","+","9,814","GALON","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","","","*","1","","P100018770","1","1","50","Orden Compra","0.92","9,016.3","9,016.3","14/10/2013","9:56:23","","VTIXE","13/10/2013","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","84232","14/10/2013 9:56:24","VTIXE"
"553,080","ARRIVAL","Recepción de Orden de Compra","P07.001.DS0002","DIESEL-2","05M-O","TERMOPICHINCHA M-O","*","+","9,814","GALON","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","","","*","1","","P100018770","1","1","51","Orden Compra","0.92","9,016.3","9,016.3","14/10/2013","9:59:37","","VTIXE","13/10/2013","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","84234","14/10/2013 9:59:37","VTIXE"
"542,662","INTSHIP","Consumo para Solic.Material","P02.010.CO0008","CONECTOR BX  PVC DE 3/4""","05M-O","TERMOPICHINCHA M-O","*","-","4","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","01/01/2999","59649","1","1","1","Solicitud Material","0.93","3.71","3.71","01/10/2013","15:48:10","INT","VTIXE","27/09/2013","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","82720","01/10/2013 15:49:02","VTIXE"
"542,663","INTSHIP","Consumo para Solic.Material","P02.010.CO0055","CONECTOR EMT 3/4""","05M-O","TERMOPICHINCHA M-O","*","-","5","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","","59649","2","1","1","Solicitud Material","0.48","2.41","2.41","01/10/2013","15:48:10","INT","VTIXE","27/09/2013","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","82720","01/10/2013 15:49:02","VTIXE"
"542,664","INTSHIP","Consumo para Solic.Material","P04.006.AC0007","ACEITE 20W 50","05M-O","TERMOPICHINCHA M-O","*","-","1","GALON","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","","","*","1","","59649","3","1","1","Solicitud Material","25.2","25.2","25.2","01/10/2013","15:48:11","INT","VTIXE","27/09/2013","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","82720","01/10/2013 15:49:02","VTIXE"
"542,665","INTSHIP","Consumo para Solic.Material","P02.015.CJ0004","CAJETIN METALICO RECTANGULAR","05M-O","TERMOPICHINCHA M-O","*","-","2","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","01/01/2999","59649","4","1","1","Solicitud Material","1.35","2.69","2.69","01/10/2013","15:48:11","INT","VTIXE","27/09/2013","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","82720","01/10/2013 15:49:02","VTIXE"
"542,666","INTSHIP","Consumo para Solic.Material","P03.008.LI0007","LIMPIADOR DE CONTACTOS ELECTRONICOS CONTAC CLEANER","05M-O","TERMOPICHINCHA M-O","*","-","1","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","","59649","5","1","1","Solicitud Material","15.7","15.7","15.7","01/10/2013","15:48:11","INT","VTIXE","27/09/2013","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","82720","01/10/2013 15:49:02","VTIXE"
"542,667","INTSHIP","Consumo para Solic.Material","P02.015.CJ0001","CAJETIN PVC RECTANGULAR","05M-O","TERMOPICHINCHA M-O","*","-","2","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","01/01/2999","59649","6","1","1","Solicitud Material","3.58","7.16","7.16","01/10/2013","15:48:11","INT","VTIXE","27/09/2013","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","82720","01/10/2013 15:49:02","VTIXE"
"542,668","INTSHIP","Consumo para Solic.Material","P02.005.TF0001","TACO FISHER 8","05M-O","TERMOPICHINCHA M-O","*","-","4","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","","59649","8","1","1","Solicitud Material","0.03","0.14","0.14","01/10/2013","15:48:11","INT","VTIXE","27/09/2013","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","82720","01/10/2013 15:49:03","VTIXE"
"542,669","INTSHIP","Consumo para Solic.Material","P02.005.TN0235","TORNILLO COLEPATO 8 X 1","05M-O","TERMOPICHINCHA M-O","*","-","4","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","","","*","1","","59649","9","1","1","Solicitud Material","0.03","0.11","0.11","01/10/2013","15:48:11","INT","VTIXE","27/09/2013","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","82720","01/10/2013 15:49:03","VTIXE"
"542,670","INTSHIP","Consumo para Solic.Material","P02.012.BO0001","BOQUILLA DE PLAFON","05M-O","TERMOPICHINCHA M-O","*","-","1","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","01/01/2999","59649","10","1","1","Solicitud Material","0.92","0.92","0.92","01/10/2013","15:48:11","INT","VTIXE","27/09/2013","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","82720","01/10/2013 15:49:03","VTIXE"
"542,671","INTSHIP","Consumo para Solic.Material","P02.009.FU0008","FUSIBLE TIPO BOTELLA  25A","05M-O","TERMOPICHINCHA M-O","*","-","2","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","01/01/2999","59649","11","1","1","Solicitud Material","3.19","6.37","6.37","01/10/2013","15:48:11","INT","VTIXE","27/09/2013","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","82720","01/10/2013 15:49:03","VTIXE"
"542,672","INTSHIP","Consumo para Solic.Material","P01.140.BT0006","BATERIA PARA LINTERNA ""VARTA""","05M-O","TERMOPICHINCHA M-O","*","-","1","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","01/01/2999","59649","12","1","1","Solicitud Material","6.59","6.59","6.59","01/10/2013","15:48:11","INT","VTIXE","27/09/2013","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","82720","01/10/2013 15:49:03","VTIXE"
"553,244","ARRIVAL","Recepción de Orden de Compra","P07.001.DS0002","DIESEL-2","05M-O","TERMOPICHINCHA M-O","*","+","9,814","GALON","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","","","*","1","","P100018770","1","1","52","Orden Compra","0.92","9,016.3","9,016.3","14/10/2013","12:04:20","","VTIXE","13/10/2013","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","84248","14/10/2013 12:04:21","VTIXE"
"553,246","ARRIVAL","Recepción de Orden de Compra","P07.001.DS0002","DIESEL-2","05M-O","TERMOPICHINCHA M-O","*","+","9,814","GALON","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","","","*","1","","P100018770","1","1","53","Orden Compra","0.92","9,016.3","9,016.3","14/10/2013","12:08:27","","VTIXE","13/10/2013","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","84249","14/10/2013 12:08:27","VTIXE"
"542,673","INTSHIP","Consumo para Solic.Material","P02.021.EN0005","ENCHUFE PARA EXTENSION , 15A-125V","05M-O","TERMOPICHINCHA M-O","*","-","1","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","01/01/2999","59649","13","1","1","Solicitud Material","9.05","9.05","9.05","01/10/2013","15:48:11","INT","VTIXE","27/09/2013","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","82720","01/10/2013 15:49:03","VTIXE"
"542,674","INTSHIP","Consumo para Solic.Material","P02.026.CD0045","CODO CONDUIT DE 3/4"" EMT","05M-O","TERMOPICHINCHA M-O","*","-","1","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","","59649","14","1","1","Solicitud Material","1.32","1.32","1.32","01/10/2013","15:48:12","INT","VTIXE","27/09/2013","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","82720","01/10/2013 15:49:03","VTIXE"
"542,675","INTSHIP","Consumo para Solic.Material","P02.005.PR0676","PERNO DE ACERO M6 X 50MM","05M-O","TERMOPICHINCHA M-O","*","-","2","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","","","*","1","","59649","15","1","1","Solicitud Material","0.07","0.14","0.14","01/10/2013","15:48:12","INT","VTIXE","27/09/2013","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","82720","01/10/2013 15:49:03","VTIXE"
"542,676","INTSHIP","Consumo para Solic.Material","P02.010.CO0012","CONECTOR BX PVC DE 1 1/2""","05M-O","TERMOPICHINCHA M-O","*","-","2","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","","59649","16","1","1","Solicitud Material","4.28","8.57","8.57","01/10/2013","15:48:12","INT","VTIXE","27/09/2013","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","82720","01/10/2013 15:49:03","VTIXE"
"542,677","INTSHIP","Consumo para Solic.Material","P01.032.FU0002","FUSIBLE  CARTUCHO 20A GE-CSC-0T20","05M-O","TERMOPICHINCHA M-O","*","-","2","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","01/01/2999","59649","17","1","1","Solicitud Material","3.19","6.38","6.38","01/10/2013","15:48:13","INT","VTIXE","27/09/2013","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","82720","01/10/2013 15:49:04","VTIXE"
"542,678","INTSHIP","Consumo para Solic.Material","P02.019.AB0015","ABRAZADERA 5/8 ""","05M-O","TERMOPICHINCHA M-O","*","-","1","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","","59649","18","1","1","Solicitud Material","0.74","0.74","0.74","01/10/2013","15:48:13","INT","VTIXE","27/09/2013","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","82720","01/10/2013 15:49:04","VTIXE"
"542,679","INTSHIP","Consumo para Solic.Material","P02.011.CA0226","CABLE SUPERFLEX 4 X 12 1KV 90ºC","05M-O","TERMOPICHINCHA M-O","*","-","30","m","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","","","*","1","","59649","19","1","1","Solicitud Material","2.67","79.97","79.97","01/10/2013","15:48:13","INT","VTIXE","27/09/2013","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","82720","01/10/2013 15:49:04","VTIXE"
"542,680","INTSHIP","Consumo para Solic.Material","P02.118.BA0008","BANDEJA TIPO ESCALERILLA DE 150 MM","05M-O","TERMOPICHINCHA M-O","*","-","1","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","","","*","1","","59649","20","1","1","Solicitud Material","19.83","19.83","19.83","01/10/2013","15:48:14","INT","VTIXE","27/09/2013","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","82720","01/10/2013 15:49:04","VTIXE"
"542,681","INTSHIP","Consumo para Solic.Material","P02.010.TA0042","TAPA PARA BANDEJA TIPO ESCALERILLA 150 MM","05M-O","TERMOPICHINCHA M-O","*","-","1","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","","","*","1","","59649","21","1","1","Solicitud Material","9.82","9.82","9.82","01/10/2013","15:48:14","INT","VTIXE","27/09/2013","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","82720","01/10/2013 15:49:04","VTIXE"
"542,682","INTSHIP","Consumo para Solic.Material","P02.026.MN0076","MANGUERA BX 3/4, CON RECUBRIMIENTO PVC","05M-O","TERMOPICHINCHA M-O","*","-","16","m","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","01/01/2999","59649","22","1","1","Solicitud Material","2.17","34.77","34.77","01/10/2013","15:48:14","INT","VTIXE","27/09/2013","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","82720","01/10/2013 15:49:04","VTIXE"
"542,708","INTSHIP","Consumo para Solic.Material","P03.010.MT0007","MATERIAL AISLANTE TAYPES- ROLLO","05INV","TERMOPICHINCHA INV","*","-","2","UNIDAD","","","","SRAI0000","SANTA ROSA INV","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","","59650","2","1","1","Solicitud Material","0.71","1.43","1.43","01/10/2013","15:52:26","INT","VTIXE","27/09/2013","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","82723","01/10/2013 15:52:47","VTIXE"
"542,709","INTSHIP","Consumo para Solic.Material","P02.015.CJ0010","CAJETIN PVC OCTOGONAL","05INV","TERMOPICHINCHA INV","*","-","2","UNIDAD","","","","SRAI0000","SANTA ROSA INV","SRA01","0","0","0","0","*","","","*","1","","59650","3","1","1","Solicitud Material","0.74","1.49","1.49","01/10/2013","15:52:26","INT","VTIXE","27/09/2013","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","82723","01/10/2013 15:52:47","VTIXE"
